Soil_ID,latitude,longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
374773,36.62069637,69.1943482,20.77143207,loamy,6.825152405,8.104999993,11.29086914,1.536107066,86.69062107,48.95372479,203.3424288,35.72849207,3.074097968,black,48.1178548,33.49968724
374778,23.94572683,92.81448639,17.54273613,loamy,7.059210414,7.555796978,8.480569658,1.063666609,162.388157,20.45677727,324.595216,39.34296279,4.219133675,black,28.27988428,24.4420145
374865,33.24607786,89.93863749,5.954677341,clayey,8.630763435,4.38523981,16.50601039,1.219112552,193.8710447,45.4481522,171.0450503,33.21150388,4.889759092,yellow,47.95711076,41.07552717
374875,8.394885384,86.92933667,5.832358885,clayey,6.2446341,2.699605872,11.029993,1.437523145,158.9897847,33.49492403,205.2917413,34.45946244,4.048824331,brown,33.66903039,35.39506434
374891,23.98474025,68.07186008,24.56374404,sandy,4.537909835,5.717027834,29.94136924,1.313197357,92.66096334,40.98461804,364.2126254,38.69977043,3.848545939,black,25.40154592,26.71294289
375001,28.33209081,78.40002709,15.47388215,loamy,4.416088924,9.625610602,6.277743415,1.510473892,152.5510769,35.41945102,375.0075633,16.38071885,1.692543062,black,44.00978216,58.26565629
375016,32.9647572,91.22510215,23.11381116,loamy,8.88093689,9.175910597,7.265866876,1.15282284,183.3220831,39.84351769,377.3986885,34.45169982,4.337891295,red,44.89622264,37.7716344
375112,29.42208023,81.9566204,13.96926031,sandy,4.129893922,4.047690994,8.659829157,1.08181681,193.8249998,24.16570796,184.4215206,29.08423815,0.540051844,red,42.8253124,37.21503076
375267,27.01225791,95.14480776,11.75382898,loamy,6.374993927,7.919781326,25.4694911,0.982169205,124.6565595,40.23048211,275.6039886,14.26404161,4.16651826,brown,43.47875349,53.81273302
375373,35.93843355,82.98558301,23.87058119,clayey,8.517052104,8.668946445,18.56142821,1.095066433,153.5184868,10.00338835,176.6925384,11.75023506,3.594051163,red,33.70498556,58.85012848
375392,34.77816286,95.4662843,28.63397697,loamy,8.14832666,8.15075781,16.11293036,0.987269938,32.32451095,19.05540269,277.04715,21.39796413,4.238784498,yellow,39.04383383,26.97404328
375427,12.8817589,91.00496213,22.16726304,loamy,4.495525544,3.328817219,10.6345134,0.955701944,134.1320135,22.57537983,385.9854959,30.67161109,1.081436059,brown,49.14247573,41.16715444
375435,13.34136266,74.30319512,26.61210714,loamy,8.107272012,3.274496015,12.44933294,1.538490537,92.12410207,18.80760158,285.589742,29.65447226,1.265190899,yellow,42.36799725,46.58999416
375540,13.01628668,94.20631296,29.40138252,clayey,5.400139516,4.732800802,34.30783006,1.488012115,18.41496035,38.55466884,224.9971906,30.80740969,0.656653034,black,32.38865419,30.06807332
375541,29.32818458,85.70112476,19.32147947,sandy,8.768817108,7.319861885,16.94840675,1.410080108,20.00943538,14.87971453,332.7457787,30.25232767,1.217706823,red,46.22027699,44.54831086
375560,9.248447824,70.51133349,15.64037955,sandy,4.456234678,7.7163219,22.8442189,0.806448191,112.5399213,43.3982378,355.9284904,21.48400344,0.395917376,brown,34.95364504,52.95876706
375628,31.99506351,77.99182569,22.7339272,loamy,8.46919723,4.175852419,18.7592569,0.925274883,73.08596566,29.49392006,283.6856127,19.47144001,4.059053996,red,33.51845036,50.88350239
375822,32.33907467,90.1094581,15.81691687,clayey,8.747606916,1.904492571,24.75353745,1.217685443,42.99058679,44.26406968,278.0704822,23.05227555,2.79977661,black,45.15949778,48.19492791
375839,27.40502595,90.39792316,28.26209861,clayey,6.313159381,8.22944954,21.79940537,1.167086867,125.4682845,43.0593449,166.1996242,14.41344055,2.87825816,red,44.5430746,56.81853425
375862,22.57587039,86.82031741,24.39173658,sandy,4.273290598,7.544933217,9.665923508,0.954832689,60.05228749,25.40238021,101.3180272,21.1156739,3.572832234,yellow,43.32005883,48.33462706
375884,29.20915406,78.85375377,28.14084418,clayey,8.230244123,8.940987355,7.416917962,0.909903924,9.634764365,45.28827054,303.5778655,15.14387738,2.658723909,black,26.57825212,36.30163896
376262,30.57178791,79.928797,15.52147097,clayey,8.407548195,4.026971946,14.0924487,1.040426492,112.3391216,49.18531938,203.514632,25.33047623,3.617173075,brown,27.4565167,37.66939189
376366,9.779728461,71.07645787,20.3013977,sandy,8.119262491,8.96589166,33.78120481,0.877222634,74.95092602,15.03495488,354.7580768,28.43588035,2.917689489,brown,36.28230066,37.42504962
376441,22.61932621,92.31572509,5.901282155,clayey,5.67735594,3.671922356,22.08808896,1.289927582,28.50838613,23.27006514,109.089182,13.25406868,1.844940282,yellow,31.64975055,47.73391572
376548,35.82513585,92.59169972,25.83154601,sandy,8.967036714,7.866839953,19.20474749,1.368039096,139.3521145,35.4530715,128.2250098,19.60576179,2.744445339,black,39.3349979,22.27536508
376577,24.48081994,77.2174742,15.00998071,clayey,7.103697343,8.289554403,19.96041192,1.445849795,151.1555899,23.13473318,257.1844643,38.94294996,2.174101515,brown,29.21141699,55.24599432
376629,19.55748764,69.94495171,23.56103433,clayey,8.105478433,7.531632065,29.35592561,1.130064622,27.55650465,30.40362172,155.9769234,29.04478939,4.771793137,red,49.38990579,32.87113346
376637,28.79316877,73.76457512,17.3491753,sandy,8.71976452,7.572349256,9.561182914,1.206665371,50.73617711,36.09813924,104.6120252,22.52802954,4.934799281,brown,35.45558861,30.49292251
376735,9.933088441,95.05325689,12.32460612,sandy,7.588519851,1.040197942,14.74384064,1.278167935,77.25676904,36.52763025,394.1741073,15.38798939,0.836013716,yellow,35.61772984,22.13662102
376758,22.51881957,92.35778097,6.080785288,clayey,4.293629395,7.410439547,25.14029706,1.402376234,44.28248928,44.60465596,223.7589692,17.87580346,2.684557534,black,34.9685703,57.70025524
376857,26.91014877,95.08808151,19.97472381,loamy,6.785894853,3.975198923,26.83785262,1.31513933,167.0133288,44.25430153,334.0108598,32.66835039,0.82550734,black,34.29655531,20.6093249
376923,8.104621106,95.84379715,12.13732719,sandy,4.596305977,4.083981848,28.5024606,0.932727719,57.1165954,30.20240806,188.2367575,10.08707091,1.960445861,red,47.2143041,35.14981266
377001,31.79108052,92.23730011,19.05708396,loamy,6.479057612,1.092398151,20.0137564,1.094936697,19.17112995,15.26235662,207.2243988,35.84650309,3.172662759,black,41.56062288,29.905722
377118,30.85768223,77.32247413,29.42081685,sandy,4.634603886,1.737421489,20.51621233,1.155560645,191.2181025,32.76656878,132.7413376,28.6712918,1.565388713,black,26.3429038,42.53906859
377123,20.07447129,83.2867721,9.4730229,clayey,4.877056362,4.538010455,24.70251403,0.883496104,66.43134567,14.62541124,324.7160432,37.60102426,3.596600332,red,47.30330987,29.30759163
377135,32.22508011,80.47269449,15.57147045,loamy,7.499251879,6.276178868,7.591411602,1.251933979,199.8288238,17.97738114,188.3427662,19.81620323,2.576678167,yellow,37.7114821,52.81969323
377145,11.62723207,94.573548,25.18576962,loamy,5.258582589,2.642632578,7.115875354,1.021735009,113.444836,22.08332288,219.1348224,18.3115411,3.1630562,red,32.74706147,40.44321045
377280,8.674392764,94.27810762,7.41729086,clayey,4.893349988,3.085044946,17.03281714,0.967942425,108.956558,27.6053786,279.2011693,20.80719911,4.562455242,yellow,35.01538821,40.03148955
377335,11.90671327,86.93533509,16.45430189,clayey,8.732721311,4.881050987,27.92804566,1.048730438,168.0846831,21.52594276,331.2425667,25.16861387,2.55602831,black,27.70829317,53.37476443
377376,16.48527104,87.1076744,11.41759519,sandy,7.276422592,1.490900501,6.026737558,1.253325374,171.3787995,48.94045833,244.2678816,22.50324634,3.888380714,black,44.31278804,49.18584275
377621,30.66433525,91.58130374,17.10101581,loamy,5.626357749,7.499261014,23.81100863,1.392545958,196.5405839,31.76854715,105.0909145,13.24544302,4.913743028,yellow,30.47420975,37.75692931
377625,35.27182527,95.38967999,17.82873669,sandy,6.420388308,3.862542125,5.5098335,1.172499254,157.8254017,12.98666945,165.2328289,25.50009102,0.911924001,red,28.3158469,40.77711019
377627,12.57846324,70.51258195,5.890533791,clayey,8.904333886,4.959319942,25.02568338,0.943658061,153.7443136,45.91072784,179.1916198,26.54582902,3.330306792,red,35.53931112,43.15641619
377648,32.00573762,92.28651599,19.31762476,loamy,7.756303092,8.86119677,12.56516279,1.502760747,126.8466032,36.57487905,205.4555841,31.72249524,4.194111668,red,43.52340816,54.71759342
377788,15.82252586,87.49282691,28.25046827,sandy,4.343728559,6.947041229,14.8245159,1.220631438,18.94925097,12.38494143,144.85293,36.53459734,3.278728849,black,33.61059081,20.94764604
377854,21.41382599,73.29504965,14.06581928,clayey,6.347248979,3.144437366,33.54909709,0.906311231,53.22459004,37.62503659,378.1295864,23.90945083,4.318424502,red,40.15418478,31.95500144
377880,30.37267185,70.7606198,28.35975615,loamy,4.290885269,5.461099112,9.410674812,1.594780381,175.1386252,34.36669151,291.771686,39.6368749,4.82524317,black,27.98563031,48.51509111
377988,21.55885238,75.61141012,6.016887553,clayey,7.371494126,2.124686114,28.514642,1.542348298,67.38511797,40.00628112,150.9525698,18.91265176,1.773153358,yellow,41.56668177,55.36243499
378012,23.08241702,84.3080392,14.99992157,sandy,5.623172409,9.394304632,13.05128684,0.991487244,159.8462675,27.93431647,365.5074401,16.1856288,2.192657036,brown,31.37545883,21.73949382
378023,16.69788984,90.84610264,9.886386186,sandy,7.875179059,8.601237465,28.86414773,1.407389199,133.8459294,39.85876635,230.7151742,21.29241447,3.4178922,yellow,44.92556903,23.46073913
378035,19.29823122,88.22807587,22.24864944,clayey,5.097097423,1.093986908,6.771952626,1.449958512,197.5158,35.79830494,228.4814848,28.0168367,0.568131244,yellow,35.45097933,28.15945975
378090,24.11023388,68.54012377,22.43418116,clayey,6.827003554,3.407596687,8.684517774,1.504922804,14.19237752,11.72186765,325.2308083,39.51238898,4.21535922,brown,43.74462987,59.39902572
378161,17.02432176,88.2284753,19.13758932,sandy,4.42295423,4.696347537,20.9281363,0.840702625,5.525933052,45.76348971,383.6671411,16.91726807,1.048582391,red,26.89364502,37.84524079
378176,36.3963418,75.84379752,9.186418235,sandy,7.505981133,6.145750245,17.4535266,1.52055022,159.181757,46.64237485,261.7026808,30.91648666,1.322633684,yellow,38.79270241,22.58643436
378206,13.10416595,77.05785035,21.08976261,sandy,6.88963718,1.289854917,34.87453398,1.025768434,134.8747301,21.12141489,262.4293585,23.16420303,3.834182002,brown,28.36616622,40.26313881
378226,8.282182324,82.28682974,26.05316124,clayey,4.377430509,8.382898399,20.94992118,1.396860007,125.668254,29.33656899,202.6574939,15.69920452,4.826626753,black,40.26366842,41.87578821
378399,27.70989735,79.843614,6.45581238,sandy,7.066937822,8.562545891,5.877096488,0.824190295,106.2888617,29.83696842,356.7378673,26.96093693,0.67541548,brown,38.81516896,31.50027884
378485,22.33583169,83.59648042,26.92334906,loamy,7.260668365,6.565867345,5.522732297,1.080039411,79.69821983,23.11991926,229.9450027,19.30892476,4.610218166,yellow,45.44734624,20.18064305
378499,27.02911045,88.86481755,7.456395628,loamy,4.422599073,3.461836718,13.23628718,1.33898306,181.1394321,27.82465425,121.1858463,36.38504116,1.218550732,black,49.62104994,46.55988682
378657,13.54824004,79.98690654,8.841078326,clayey,5.580237278,4.911839198,25.25098415,1.230005037,42.4648065,32.92532249,361.0165437,28.08770237,4.569563536,red,34.54676969,43.55307004
378725,35.4487691,83.35217958,6.659070585,loamy,4.117375433,9.242318674,19.13236417,1.206182262,133.5938729,13.07493313,357.4412391,38.0867625,1.436325238,red,30.80046528,33.55833624
378745,36.81258539,93.29063521,16.21931527,loamy,6.666168679,8.279932251,25.18338159,1.158893952,80.65448037,17.04604078,367.4050478,11.9541922,0.831001507,red,34.75006518,54.06782648
378759,14.58547868,77.46902338,12.69005659,loamy,5.330434356,7.202137679,14.80980168,1.232677751,43.83740481,41.52324445,201.777628,23.19178338,0.84155954,red,38.98575131,44.28706463
378780,35.05358953,96.37744894,16.50368967,clayey,4.100687132,3.563984382,15.34662416,0.863469046,153.483226,46.75575542,345.0502551,11.11824017,1.364784439,black,42.8102691,50.50931259
378851,28.81288171,94.76265978,5.154995536,sandy,6.876775174,8.137432818,22.63963342,1.385833267,101.6627544,37.17755448,320.6130323,29.14623117,1.210572537,yellow,25.63673507,54.83727001
378909,23.0099449,86.94668727,25.64215476,loamy,5.798268986,2.860757933,25.82322729,1.122146454,26.42516403,23.79357149,272.9969989,27.18004226,2.652802281,red,25.70273948,36.25673149
378926,12.99901252,91.51880716,24.52025226,clayey,7.505880972,7.162584969,29.6125315,0.855251297,187.3716601,44.99895346,269.786285,20.60403385,3.270862892,black,47.92858396,49.43617333
378988,34.5848957,89.14563542,11.05780597,loamy,4.904947932,4.475654576,30.05589036,1.117432763,176.9059379,43.47282224,132.4078472,34.74647288,3.914514213,red,25.39184499,42.77064347
378998,14.88090225,85.6161717,6.502828149,clayey,5.989534387,1.983949793,18.40046867,0.96955674,129.8592379,32.53142861,390.3749589,11.25751278,1.25652281,yellow,47.66441296,52.72818881
379100,35.35926391,92.85534681,8.693226541,sandy,4.401936862,3.841534211,19.79684527,0.960054683,171.3136997,21.13840292,186.9685351,20.11898279,4.065496129,yellow,25.63849692,39.32117229
379585,36.71034393,89.04544665,7.319477483,sandy,6.585313905,3.805407562,13.85511047,1.593999093,74.63814753,45.47937154,356.842796,33.36035302,4.913151575,brown,28.43738882,26.02799494
379704,33.9414794,70.34792567,16.38186888,clayey,6.169864673,1.5488497,5.023204541,0.956807514,37.12127088,43.94753031,196.0048901,28.84727321,2.685572033,yellow,49.98765182,24.62276545
379848,22.25667954,72.58806687,9.449808917,sandy,5.271765656,7.454936583,6.037831143,1.287168197,152.4737298,30.30762231,192.5570757,35.71743989,2.2743481,brown,47.929109,45.50730933
379983,23.50605794,91.32214828,28.67402117,clayey,5.143539319,6.739177309,6.73228625,0.976303605,61.94854737,20.43298635,200.666365,10.76944851,4.584660092,yellow,44.98885173,58.63811448
380052,24.27538617,75.18766735,5.463071875,sandy,5.248485975,1.178390745,14.52846969,1.597176904,161.2640594,19.45544259,323.9429646,28.41566152,2.680576631,black,47.2395926,37.70431649
380099,26.53335998,77.89803972,6.061659956,sandy,4.084244298,5.119759018,27.78256533,1.26739849,36.29261051,41.7555569,307.3969505,13.77256274,4.608865938,black,49.22897762,27.72014655
380102,13.7926587,75.13343383,25.64949406,clayey,5.841364049,8.731120341,21.0122487,1.123334205,12.14562854,41.99963681,137.9977579,13.98036568,3.500021985,black,36.22349922,37.58512949
380134,36.65102127,70.68785543,7.093628831,loamy,4.702046154,2.664452892,15.3210509,1.509057263,43.55241363,48.31877857,159.5596007,27.39748247,0.990792096,brown,28.70352286,38.66234676
380147,22.03465068,86.19935414,8.640972128,clayey,6.672397185,7.284590697,23.80169905,1.11495739,195.7549303,44.67112908,136.9756035,35.24246727,0.324012098,black,42.48406598,55.48446236
380243,20.39310459,94.84763233,18.64259434,clayey,7.707626594,1.442163466,10.91372636,1.528490782,102.7323145,30.11575752,255.0329262,38.63964147,0.740536147,red,26.40386797,41.62439832
380323,25.69672951,93.79935696,14.66637464,sandy,6.349790464,7.307743621,32.46538188,1.553959057,9.612140873,37.91286667,285.0660111,24.52472548,1.213616899,brown,36.92866537,55.22848153
380338,10.438101,73.66044448,11.73892597,loamy,7.308854284,5.224691603,20.71198863,0.90196421,99.71920171,25.35322566,237.6752946,31.3997688,1.191649854,yellow,27.47550406,36.54634016
380424,9.123749679,88.67296964,16.09361017,loamy,6.405463274,6.089706773,19.62031433,1.569873414,73.17276783,34.94005535,137.903143,14.7821031,3.292217665,red,43.16433344,28.79248635
380501,20.37457104,68.08674969,8.901190184,sandy,4.183843725,9.439038961,33.96751734,0.979697016,71.53755681,33.70061451,351.6389643,29.86104546,3.814717072,yellow,34.08453326,56.09238242
380536,14.54934836,95.09579205,22.62590781,sandy,4.894358574,6.590502855,8.369022675,1.519498504,101.8041732,36.14572683,394.1633772,21.2197348,4.225874824,yellow,43.67372714,51.29394783
380594,8.367552817,96.29213744,10.052126,loamy,7.733014464,9.909687756,32.1054333,1.097770896,117.0920169,30.12606309,278.0870277,27.13903275,2.098334338,black,39.53634514,32.42660381
380865,14.24779323,87.90259489,9.73999188,loamy,5.74355355,7.354660555,26.21612217,1.397248534,160.9596534,47.91285991,155.8977066,11.47449801,1.414346168,black,33.12126884,40.02800633
380966,36.89213997,92.43393993,21.53296531,clayey,5.458291405,3.137252956,15.15000939,0.86722574,46.90195308,25.02302915,100.2196595,11.62933792,4.362278347,yellow,27.04912882,43.12034738
381038,9.180701272,88.94068508,17.60382816,loamy,4.832956293,4.535783367,7.202965873,1.292741918,130.9057123,25.60179034,109.4265052,28.65241039,3.692951278,black,32.16808284,55.4315287
381392,32.44894407,68.44825295,19.609015,loamy,7.468748876,1.621786018,27.99942998,1.269063515,187.1378631,19.16171846,277.7943701,16.20466674,3.307758167,brown,45.27511792,55.00794124
381448,25.94833317,91.56686642,19.61429703,loamy,5.410746477,4.086066748,13.63571486,1.364838172,177.3894751,14.54827307,338.8235511,38.05512248,4.563501393,brown,27.62301372,24.95418358
381533,29.95144185,69.35377865,14.08945213,sandy,8.257670273,5.23600134,23.52817075,1.418710335,53.70043817,15.25923496,247.4032038,37.32817391,1.7729686,red,48.77048703,59.5777357
381556,11.29371967,84.32260254,21.59310734,clayey,7.453580473,3.760678028,33.12597378,0.856984775,22.04193918,49.37314005,229.1054973,25.55634211,1.149719294,brown,25.53190428,51.78273356
381599,32.55375761,80.62023876,15.88941613,sandy,8.096493018,2.631725699,29.58581827,0.8644126,131.0638138,16.46580878,332.5248017,29.9634973,3.336932722,red,34.19948199,44.23664572
381661,29.17079611,71.44349022,9.802975191,clayey,4.945098701,3.050189705,7.657573834,1.530698006,39.49526932,30.07556637,365.3286619,34.76407174,3.251221109,black,45.3052561,33.55740508
381762,20.97136172,74.61503667,6.271922257,loamy,8.973446533,5.371274424,19.56517649,1.27773625,103.189303,42.46324533,142.9696808,39.2381412,3.437851763,brown,30.96359088,42.0798226
381803,29.41464576,80.80262472,26.9401009,sandy,4.895809185,6.691663881,26.35589715,1.194851366,79.93871295,35.9894576,242.8062579,20.51933423,3.322383054,black,33.43745954,57.06741051
381808,8.397574168,78.23489155,14.19252937,clayey,8.910519091,9.486634505,28.07587603,0.803856334,151.1333411,29.87861085,362.5011384,25.22181709,3.55797792,brown,25.15380543,34.97878064
381879,36.0384239,95.39782071,18.88710463,clayey,4.860057689,1.437270766,26.27680959,1.166048427,65.87042592,31.05039488,131.4937905,24.72826631,0.811733207,brown,26.6802347,24.34639553
381981,16.29035214,81.0700121,16.41875861,clayey,7.870561986,8.916364672,28.55632167,0.828633191,161.5646804,38.08593095,107.7203973,19.61731686,4.911940126,red,40.10718939,59.18389069
382129,20.32414118,93.12579105,6.981940618,sandy,7.531134438,5.700593419,20.99102476,1.441790408,189.7453018,45.20216357,237.3468626,15.12828278,2.834384712,yellow,49.37672513,55.79516071
382159,35.66588181,78.23539191,5.905285089,loamy,8.628018031,6.874887448,32.15901801,1.358301803,10.3483496,20.60563624,141.1762016,23.6550211,1.024853868,red,30.46023631,46.41676002
382160,20.8854932,77.80979377,15.00906624,loamy,8.479651604,3.861784133,29.14349321,1.082268897,84.17837109,17.38317497,237.1601019,35.39611001,1.496366232,yellow,36.38422924,52.5016386
382323,16.91639978,96.55151297,10.66919568,clayey,7.270285765,5.125083245,20.07419292,0.901748621,170.3269428,40.45738974,268.9483286,25.29071281,4.372310444,red,42.59738212,31.02313875
382341,27.4816529,83.96066159,27.82853082,loamy,7.030330478,2.813517353,25.63523038,1.012146947,160.8709274,37.30965512,377.5322645,20.40529122,1.497951242,brown,36.61013612,33.73626139
382368,18.86663664,91.26763841,28.05443322,loamy,5.217159257,7.604645168,12.64011023,1.068258783,148.0391499,16.55626362,290.6774764,15.68745493,3.524840269,red,29.59351293,31.76821001
382407,32.43294013,75.59834879,6.411328231,sandy,6.94381381,5.329924158,15.3907594,1.530146607,156.610829,26.1760624,344.0754436,16.40599139,4.306112506,yellow,25.82044499,30.80790538
382470,8.971531623,95.51730835,7.970758383,loamy,6.533428414,1.103074003,12.23472609,0.845609421,76.24907594,45.37285842,355.9533444,27.99310918,1.456924792,yellow,36.83560709,33.39182108
382621,23.91460887,81.96000792,28.70487963,clayey,7.956064981,5.356724479,32.70281161,1.10727244,176.8082286,16.8201142,108.3081352,38.13080285,3.837302607,brown,36.65111302,32.63416917
382761,28.26948247,95.4897104,18.31396592,clayey,7.51963639,8.054632175,15.51286956,1.501373312,127.7231569,12.83132653,118.5855517,12.79291725,2.878860585,brown,29.06615351,51.7756613
382805,36.42017476,77.07307341,8.719539886,clayey,5.007803826,6.201485885,24.73387061,1.544360682,197.4423211,22.35538955,209.5915903,18.59089335,0.575771145,yellow,46.32426803,28.56857904
383034,30.14335699,86.25739519,27.58916647,clayey,7.218487502,8.001647957,12.84734251,1.204187316,108.7684245,23.23581066,248.5040242,38.88489646,3.918000748,red,32.88476401,42.41366609
383098,22.92073697,69.08231699,27.59404778,sandy,8.639769927,7.828809507,32.98173143,1.562124753,78.80810441,22.31909516,200.8968311,26.09244798,0.848421916,brown,49.3887991,29.07863782
383117,23.944659,86.5861593,5.936877006,loamy,8.473082648,1.788019834,21.6015544,1.541028635,96.22903907,30.26040831,181.1792857,36.94670078,2.148347833,black,48.75404626,40.30129008
383167,10.12608508,89.98149059,23.53574319,loamy,8.385740904,9.619028713,9.801081059,1.067157305,166.3438502,11.49522989,237.9959992,11.70257025,4.227048877,red,29.36924528,20.73305006
383190,8.439495513,71.14558097,7.379878002,clayey,7.085588718,1.881608569,32.81696104,1.394025051,105.8873652,32.14100781,217.486648,19.34087359,1.670966192,brown,29.53400967,20.02745528
383204,24.70097829,79.43634571,15.19454627,sandy,8.74393731,5.227922042,20.53540684,1.392602154,111.1392544,26.41885175,313.4591588,25.70906873,2.26974983,yellow,28.06326154,31.46222641
383230,36.66944211,93.92569447,14.87752729,loamy,6.093748136,7.641735413,21.88001357,0.891564488,199.7456246,25.16547948,219.1395688,31.24294874,2.582891973,yellow,28.16091927,56.76272194
383321,33.98996886,90.25746366,5.197415211,clayey,7.924134331,6.063882746,16.57300565,1.458804408,156.7183268,40.13278071,106.506736,17.10692409,1.242325438,brown,38.37399939,36.26083899
383642,28.85449398,81.21845971,15.32022359,clayey,4.118445253,3.39074655,34.66418592,1.322392477,11.24830018,22.71926418,289.0182841,23.38010341,1.038809807,yellow,40.32790035,57.0731057
383844,19.26651689,86.88541697,21.47186513,loamy,4.3916891,8.345977078,6.826625942,0.940417582,127.0910764,47.57337778,215.405833,38.84071448,2.676708247,red,41.15722199,32.19465579
384115,36.91252916,78.50250663,21.99401354,sandy,8.543021615,6.40790947,5.646926909,1.092807777,47.17488394,32.66359588,110.691142,26.27896442,2.359832891,black,42.38020653,41.65326516
384183,15.60931386,81.52942327,9.235108022,clayey,8.952518013,3.921503508,23.93670792,1.425739816,34.0380688,16.51397128,128.542734,28.26052243,3.216114144,brown,35.72501188,52.42185715
384294,34.04063831,72.90002931,12.22512839,clayey,5.180242485,7.185492428,10.81079262,1.067135707,153.3759553,39.12607709,167.3599784,39.08074988,0.679964281,brown,35.49397049,33.81022994
384407,21.53853787,88.84732668,28.69179853,loamy,4.437415996,4.396737014,17.34457191,0.872172155,183.7571878,39.05285041,163.1297367,36.30750117,1.532390021,yellow,35.63395655,51.11380232
384909,30.57525132,92.54186759,22.53082875,sandy,5.573191757,9.47251037,10.62769127,0.933169452,178.61915,12.16950531,175.9690406,33.06458114,3.176689262,brown,35.49587706,31.08904292
384951,27.49434893,70.19739424,15.77062848,sandy,8.457187976,7.824410135,8.884993336,0.990577358,73.4039087,41.14605946,324.0634906,36.76349002,0.193104462,brown,47.41033838,54.77453448
384981,8.551677067,77.84605144,19.23714407,loamy,4.364537676,4.146177979,27.67905166,1.384109543,75.699474,42.58302112,202.523837,31.7882029,2.747585603,black,29.2334204,47.65194576
385036,16.05678644,76.94990874,28.55268779,clayey,7.598371969,1.732585876,8.74989436,1.412009313,110.8341379,16.09687807,353.6632246,20.75304153,1.849739206,yellow,25.85267517,29.95912486
385053,10.49590741,95.22607912,16.92670226,sandy,5.961301165,8.840242381,22.30856534,1.189066952,176.5692548,21.44744411,263.1969988,34.04390583,3.896932311,black,44.02031364,27.03861164
385256,32.13672914,88.8185606,24.00004173,sandy,4.17101903,3.113454884,6.472925417,1.545371984,148.8777858,41.51483435,216.6416649,26.94152514,2.189063705,red,41.28137136,50.92420748
385304,28.98609313,81.79517067,8.755820556,clayey,5.260196737,8.610557487,18.82148565,0.94770285,138.3882255,13.99135561,284.5639222,28.85849397,0.667289979,red,33.29088208,42.27879831
385362,15.58924057,73.10549311,5.515355846,clayey,7.795402492,4.039016284,21.04158908,1.039743327,120.3474536,10.37941202,264.5073671,25.02418759,3.162624261,black,42.89224526,33.63111929
385365,19.60073143,89.40193954,23.64153822,loamy,4.777061779,4.114980002,33.59186796,1.099897549,125.6356299,47.59400288,339.7104294,35.0406014,4.194659819,black,40.81083179,47.2185736
385393,28.81932542,79.12273403,22.70852818,sandy,7.236832306,8.158113444,29.72566447,1.35995352,6.975667339,47.37785127,101.2152799,10.61986022,0.566353781,yellow,34.28432924,32.19835668
385485,10.61127198,79.98634065,12.19126801,sandy,8.16734264,3.618050674,22.60480866,1.232114707,149.4262304,27.02209817,133.3286488,11.3876384,1.632213958,yellow,36.406465,43.87727912
385603,23.3638327,80.59488538,23.95437296,clayey,6.561310482,2.726794108,28.92343142,1.588537462,87.31149849,37.7168454,361.929817,15.69562561,3.582787324,brown,28.74837041,29.92585634
385624,20.05989777,82.80696931,8.921063226,clayey,6.219533786,3.296056486,20.1851938,1.038410011,153.4711048,40.75592331,287.7752669,29.79184715,3.988601289,yellow,40.88847183,20.5935968
385627,8.810418156,94.34689377,19.00055567,loamy,5.441527318,2.934263499,6.459471825,1.288236261,33.8025947,49.65026715,317.6424276,29.7638792,3.987556437,yellow,34.02187913,58.91446614
385699,15.42129536,87.72596468,29.91673437,clayey,4.630558307,8.257802861,31.16357555,0.918545021,197.9724907,36.94927698,376.2462393,26.16953204,0.659729524,red,48.08375656,41.02336698
385743,36.09788021,90.12163495,24.21103033,clayey,7.637359688,5.278384067,5.608875756,1.4772844,59.83343762,27.40948333,354.8869145,18.02883353,0.922393987,red,29.92180128,52.10207421
385746,23.29298521,92.08824278,24.64599231,loamy,6.04457787,5.452380348,14.6998287,1.543335018,157.3724012,23.90468639,203.2637246,39.54810558,4.943108828,red,45.47428054,32.58298571
385797,15.18773183,84.6976652,27.38948408,clayey,5.745119828,2.582419523,11.61596907,1.015546307,144.3333941,47.83504365,235.4219792,12.62099173,4.769906648,yellow,41.95677214,41.0665749
385877,15.41293505,71.83557497,6.932835469,sandy,7.626749774,3.896613439,33.67836267,1.44181373,148.7800424,19.96766408,290.8661683,20.12118396,0.804683116,black,42.37108313,21.27146582
385926,35.24638813,81.96967348,19.67122327,sandy,8.373297751,9.461103304,14.32138442,1.215963889,89.94192384,38.60607007,204.7778713,37.01901638,0.591276585,yellow,31.81345973,26.29760862
386050,16.13477663,79.50234343,25.96781352,sandy,6.600529294,7.129709495,7.896446682,0.802137412,98.57960843,22.54722891,252.0426732,39.10253866,2.150123802,black,29.89696105,21.3529633
386182,22.37324141,70.5215185,28.84817795,sandy,4.425319468,6.814503142,30.6503715,1.463652513,172.6168964,39.79387949,223.062379,12.23317657,0.189682586,black,49.90191104,51.10036778
386193,36.8466346,69.59392667,28.76399729,clayey,4.4151996,5.860902857,17.23364738,1.092530364,182.2268775,49.73181471,106.639402,16.63769081,4.37630607,yellow,49.48051012,52.86091181
